latitude;longitude;local;descricao;fonte
40.418766;-3.708192;Gastrobar;Restaurante informal que ofrece una variedad de tapas innovadoras y platos gourmet, con un ambiente moderno y acogedor.;poi_madrid
40.416604;-3.705137;Bar El Chato;Bar en Malasaña conocido por su ambiente juvenil y su excelente oferta de tapas.;poi_madrid
40.419337;-3.703685;Librería Casa del Libro;Cadena de librerías con una gran variedad de libros y material de papelería, situada en el centro de Madrid.;poi_madrid
40.427045;-3.701633;Museo de Historia de Madrid;El Museo de Historia de Madrid, ubicado en el antiguo Hospicio de San Fernando, ofrece una amplia colección que narra la historia de la ciudad desde su fundación hasta la actualidad.;poi_madrid
40.589024;-4.145498;San Lorenzo de El Escorial;Monumento histórico y monasterio ubicado a las afueras de Madrid, con gran relevancia histórica y cultural.;poi_madrid
40.42019;-3.70379;Gran Vía;La Gran Vía es una de las principales calles comerciales de Madrid. Conocida por sus impresionantes edificios, teatros y tiendas, es un lugar perfecto para disfrutar de un paseo, ir de compras o ver un espectáculo.;poi_madrid
40.419814;-3.711278;Restaurante El Faro;Restaurante en el barrio de Chamartín, conocido por su cocina de mariscos y su elegante ambiente.;poi_madrid
40.418189;-3.705702;Gastronomía Gourmet;Zona de restaurantes y tiendas especializadas en productos gourmet y alta cocina, ideal para los amantes de la gastronomía.;poi_madrid
40.43829;-3.706722;Biblioteca Municipal Luis Rosales;Biblioteca pública en el distrito de Latina, con una amplia colección de libros y actividades culturales.;poi_madrid
40.415652;-3.706191;Tasca el Barrilito;Pequeña tasca en el barrio de Chamberí, famosa por sus tapas caseras y su ambiente familiar.;poi_madrid
40.423023;-3.688415;Hotel H10 Puerta de Alcalá;Hotel de diseño situado cerca del Parque del Retiro y de la Puerta de Alcalá, conocido por sus modernas instalaciones.;poi_madrid
40.419236;-3.709842;Iglesia de San José de Calasanz;Iglesia en el barrio de Vallehermoso, conocida por su arquitectura y su papel en la comunidad local.;poi_madrid
40.415884;-3.709354;Catedral de San Juan Bautista;Pequeña catedral en el distrito de La Latina, conocida por su arquitectura sencilla pero histórica y su papel en la comunidad local.;poi_madrid
40.418284;-3.705482;Restaurante El Rincón de Goya;Restaurante en el barrio de Salamanca, conocido por su ambiente familiar y cocina española.;poi_madrid
40.418748;-3.703014;Restaurante El Tenedor de Oro;Restaurante en el barrio de Chueca, conocido por su menú de tapas y su ambiente moderno.;poi_madrid
40.41442;-3.704029;Tasca La Buenavida;Tasca en el barrio de Chueca con una oferta variada de tapas y platos tradicionales en un entorno agradable.;poi_madrid
40.417092;-3.705951;Bar El Príncipe;Bar en el centro de Madrid, conocido por sus tapas caseras y su ambiente animado.;poi_madrid
40.418077;-3.707612;Consulado de Colombia;Consulado que proporciona servicios consulares a ciudadanos colombianos en Madrid y gestiona trámites administrativos.;poi_madrid
40.411998;-3.703428;Huerta de la Cebada;Espacio comunitario en el barrio de La Latina, conocido por su huerta urbana y actividades de agricultura y ecología.;poi_madrid
40.415975;-3.710132;Kiosco del Mercado de San Miguel;Kiosco dentro del Mercado de San Miguel, ofreciendo tapas, bebidas y productos locales en un ambiente gastronómico único.;poi_madrid
40.418356;-3.711639;Restaurante Goya;Restaurante en el barrio de Salamanca, famoso por su cocina tradicional y menú variado.;poi_madrid
40.48198;-3.367958;Alcalá de Henares;Ciudad histórica conocida por su universidad y su rica herencia cultural, lugar de nacimiento de Cervantes.;poi_madrid
40.421623;-3.704933;Discoteca Zozaya;Popular discoteca en el centro de Madrid con una mezcla de música comercial y electrónica en un entorno moderno.;poi_madrid
40.420498;-3.710153;Consulado de Argentina;Consulado que representa los intereses de Argentina en Madrid, ofreciendo servicios consulares a ciudadanos argentinos.;poi_madrid
40.414391;-3.710051;Oasis;Restaurante y bar con un ambiente relajado, ofreciendo una variedad de cócteles y tapas en el centro de Madrid.;poi_madrid
40.414895;-3.708825;Churrería La Latina;Churrería en La Latina, famosa por sus churros recién hechos y su chocolate tradicional.;poi_madrid
40.418292;-3.712896;Colegio Montessori;Colegio en el barrio de Chamartín, con un enfoque educativo basado en la metodología Montessori y programas integrales.;poi_madrid
40.416866;-3.706849;Iglesia de San Gil y Santa Ana;Iglesia situada en el barrio de la Plaza Mayor, conocida por su arquitectura barroca y su importancia en la historia de Madrid.;poi_madrid
40.420822;-3.707887;Colegio San Juan Evangelista;Colegio en el barrio de Atocha, conocido por su sólida oferta educativa y programas de formación integral.;poi_madrid
40.416651;-3.705063;Oficina de Turismo;Centro de información turística en el centro de Madrid, proporcionando mapas, guías y recomendaciones para visitantes.;poi_madrid
40.436215;-3.725439;Instituto de Física Aplicada;Centro de investigación dedicado al estudio y aplicación de la física, con proyectos en áreas como óptica, electromagnetismo y materiales.;poi_madrid
40.42449;-3.717098;Bulevar de los Reyes Católicos;Vía importante en el distrito de Moncloa, con acceso a diversas tiendas y servicios.;poi_madrid
40.419842;-3.704469;Librería Un Mundo Feliz;Librería en Malasaña que se especializa en libros de ciencia ficción, fantasía y literatura alternativa.;poi_madrid
40.420263;-3.70739;Floristería Finca;Tienda de flores que se especializa en arreglos florales creativos y personalizados, ubicada en el centro de Madrid.;poi_madrid
40.42574;-3.702773;Iglesia del Convento de las Salesas Reales;Iglesia histórica en el barrio de Chamberí, conocida por su arquitectura barroca y su conexión con el convento de las Salesas.;poi_madrid
40.419872;-3.702558;Juguetería Imaginarium;Tienda especializada en juguetes educativos y creativos para niños, conocida por su amplia gama de productos innovadores y didácticos.;poi_madrid
40.418763;-3.692256;Consulado de México;Consulado que ofrece servicios y asistencia a ciudadanos mexicanos en Madrid y gestiona asuntos consulares.;poi_madrid
40.424766;-3.708431;Hostal San Lorenzo;Hostal sencillo y económico en el barrio de Malasaña, ideal para quienes buscan una opción asequible en una zona vibrante.;poi_madrid
40.424042;-3.711423;Museo del Reloj;El Museo del Reloj, ubicado en el Palacio de Cibeles, alberga una impresionante colección de relojes antiguos y modernos, ofreciendo una visión fascinante de la evolución de la medición del tiempo.;poi_madrid
40.42555;-3.705416;Cine Renoir;Sala de cine independiente que proyecta películas de autor y documentales en el barrio de Chueca.;poi_madrid
40.413561;-3.710679;Jardín del Real;Jardín histórico con arquitectura paisajística, situado cerca de la Plaza de España, conocido por su belleza y tranquilidad.;poi_madrid
40.420367;-3.703582;Floristería Follaje;Floristería especializada en plantas de interior y exterior, con una amplia gama de opciones para decorar hogares y oficinas.;poi_madrid
40.436783;-3.711413;Colegio Nido de Águila;Colegio en el barrio de La Moraleja, con un enfoque en la formación integral y programas educativos innovadores.;poi_madrid
40.420305;-3.703614;Liceo de Madrid;Escuela de prestigio en el centro de Madrid, conocida por su excelencia académica y sus programas educativos.;poi_madrid
40.417034;-3.710578;Playa de Madrid;Centro recreativo con piscina y zonas de relax, ofreciendo una experiencia de playa en el centro de Madrid.;poi_madrid
40.418964;-3.707221;Restaurante La Terraza del Teatro;Restaurante con terraza en el barrio de Chueca, famoso por su cocina creativa y su ambiente relajado.;poi_madrid
40.414014;-3.696371;Casa de Lope de Vega;La Casa de Lope de Vega es la antigua residencia del famoso escritor español Lope de Vega, ahora convertida en museo. Ofrece una visión de la vida y obra del dramaturgo.;poi_madrid
40.425423;-3.708641;Teatro Valle-Inclán;Teatro en el barrio de Vallehermoso, conocido por su programación de teatro contemporáneo y moderno.;poi_madrid
40.418982;-3.705227;Instituto Cervantes;Centro cultural y educativo dedicado a la promoción de la lengua y cultura españolas, con actividades y eventos culturales.;poi_madrid
40.416667;-3.698438;Teatro Infanta Isabel;Teatro clásico ubicado en el barrio de Chueca, conocido por su programación de teatro de texto y actuaciones en vivo.;poi_madrid
40.421243;-3.715208;Torre España;Edificio emblemático en Madrid que ofrece vistas panorámicas y es uno de los rascacielos más altos de la ciudad.;poi_madrid
40.421114;-3.701025;Kedada;Tienda de moda y accesorios ubicada en el barrio de Malasaña, conocida por sus diseños únicos y tendencias actuales.;poi_madrid
40.422607;-3.705974;Pastelería La Dulzura;Pastelería en el barrio de Tetuán, conocida por su repostería casera y sus tartas personalizadas.;poi_madrid
40.418549;-3.70696;Delegación de Gobierno;Edificio gubernamental en el centro de Madrid, conocido por su arquitectura y su rol en la administración pública.;poi_madrid
40.422121;-3.698331;Floristería Flor y Vida;Floristería con una variada selección de flores y plantas, especializada en ramos y decoraciones para eventos y ocasiones especiales.;poi_madrid
40.41929;-3.697036;Mirador de la Plaza de la Cibeles;Mirador en la Plaza de la Cibeles, con vistas icónicas al centro de Madrid y sus monumentos.;poi_madrid
40.453055;-3.714644;Estadio Santiago Bernabéu;Estadio del Real Madrid, uno de los más grandes y famosos del mundo, con visitas guiadas y una tienda oficial.;poi_madrid
40.418124;-3.709344;Bar La Jarra;Bar en el barrio de Malasaña conocido por su amplia selección de tapas y raciones en un ambiente acogedor.;poi_madrid
40.418785;-3.703913;Cine de la Prensa;Sala de cine tradicional en la Gran Vía, conocida por sus proyecciones de estrenos y su atmósfera clásica.;poi_madrid
40.441317;-3.800924;Ciudad de la Imagen;Una zona con cines;poi_madrid
40.423579;-3.707114;Hostal Vázquez de Mella;Hostal en el centro de Madrid, cerca de la Gran Vía, con habitaciones modernas y un ambiente acogedor.;poi_madrid
40.433426;-3.693208;Avenida de la Verdad;Vía importante en el distrito de Vallehermoso, conocida por su acceso a áreas comerciales y residenciales.;poi_madrid
40.417752;-3.705626;Tasca El Rincón;Tasca en el barrio de Lavapiés, conocida por su menú de tapas tradicionales y su ambiente acogedor.;poi_madrid
40.418972;-3.708034;Restaurante La Cúpula;Restaurante en el barrio de Salamanca, famoso por su cocina contemporánea y ambiente sofisticado.;poi_madrid
40.425332;-3.71137;Calle de Princesa;Vía destacada en el barrio de Moncloa, conocida por sus tiendas, restaurantes y su cercanía a la Universidad Complutense.;poi_madrid
40.418915;-3.702786;Restaurante Los Castaños;Restaurante en el barrio de Vallehermoso, conocido por sus platos tradicionales y su servicio amable.;poi_madrid
40.418759;-3.712563;Colegio San Gabriel;Colegio en el barrio de Salamanca, conocido por su enfoque académico y programas de formación integral.;poi_madrid
40.39792;-3.707689;Barrio de Usera;Barrio residencial y multicultural conocido por su diversidad cultural y oferta de comercios y restaurantes.;poi_madrid
40.453439;-3.726724;Instituto de Educación Secundaria (IES) Islas Filipinas;Instituto en el barrio de Ciudad Universitaria, con un enfoque en la excelencia educativa y el desarrollo personal.;poi_madrid
40.418917;-3.706922;Restaurante La Alhambra;Restaurante en el barrio de Tetuán, conocido por su cocina marroquí y ambiente acogedor.;poi_madrid
40.415068;-3.708345;Instituto de Educación Secundaria (IES) Héroes del 2 de Mayo;Instituto en el barrio de Malasaña, conocido por su oferta educativa diversa y sus actividades culturales.;poi_madrid
40.415854;-3.707294;Pastelería El Granero;Pastelería en el barrio de Chamberí, conocida por sus panes y pasteles caseros.;poi_madrid
40.416301;-3.703489;Bar El Trastero;Bar en el barrio de Malasaña con una oferta de tapas y cócteles en un ambiente relajado.;poi_madrid
40.417421;-3.706918;Quorum;Centro de conferencias y eventos en el barrio de Tetuán, especializado en reuniones y eventos corporativos.;poi_madrid
40.416468;-3.711724;El Jardín de Salvador;Pequeño jardín en el centro de Madrid, ideal para paseos y relajación en un entorno tranquilo y agradable.;poi_madrid
40.425195;-3.695782;Mercado de la Paz;Mercado tradicional en el barrio de Salamanca, ofreciendo una variedad de productos frescos y locales.;poi_madrid
40.425496;-3.711482;Teatro Los Cines;Centro cultural en Madrid con una programación de teatro y eventos culturales.;poi_madrid
40.420321;-3.693978;Consulado de Brasil;Consulado que ofrece asistencia a ciudadanos brasileños en Madrid y gestiona asuntos consulares y administrativos.;poi_madrid
40.420238;-3.702905;Librería MadriD;Librería ubicada en el barrio de Salamanca, con un enfoque en literatura clásica, moderna y novedades editoriales.;poi_madrid
40.42392;-3.712447;Instituto de Empresa;Prestigiosa escuela de negocios con una amplia oferta de programas de formación ejecutiva y posgrados en gestión y administración.;poi_madrid
40.418798;-3.707326;Restaurante La Terraza del Sol;Restaurante con terraza en el barrio de Chueca, famoso por su cocina mediterránea y vistas agradables.;poi_madrid
40.417098;-3.708282;Restaurante El Calderón;Restaurante en el barrio de Malasaña, famoso por su cocina española y tapas innovadoras.;poi_madrid
